analysis,condition,n_levels,seed,channel,energy_v,weight,rmse_mean,scorecard_path,prior_strength
prior_strength,prior_0x,7,3,4,12.808250427246094,0.06994843482971191,0.0767742358148098,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L07/seeds/seed_003/full/scorecard.json,0.0
prior_strength,prior_0x,7,3,5,13.494460105895996,0.0654788464307785,0.0767742358148098,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L07/seeds/seed_003/full/scorecard.json,0.0
prior_strength,prior_0x,7,3,6,14.087408065795898,0.08565576374530792,0.0767742358148098,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L07/seeds/seed_003/full/scorecard.json,0.0
prior_strength,prior_0x,7,3,7,14.788792610168457,0.050722189247608185,0.0767742358148098,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L07/seeds/seed_003/full/scorecard.json,0.0
prior_strength,prior_0x,7,4,1,11.431659698486328,0.09535450488328934,0.07678281217813492,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L07/seeds/seed_004/full/scorecard.json,0.0
prior_strength,prior_0x,7,4,2,11.693808555603027,0.5555053353309631,0.07678281217813492,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L07/seeds/seed_004/full/scorecard.json,0.0
prior_strength,prior_0x,7,4,3,12.044975280761719,0.07735547423362732,0.07678281217813492,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L07/seeds/seed_004/full/scorecard.json,0.0
prior_strength,prior_0x,7,4,4,12.808146476745605,0.06990338116884232,0.07678281217813492,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L07/seeds/seed_004/full/scorecard.json,0.0
prior_strength,prior_0x,7,4,5,13.494514465332031,0.06548458337783813,0.07678281217813492,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L07/seeds/seed_004/full/scorecard.json,0.0
prior_strength,prior_0x,7,4,6,14.087433815002441,0.08569753170013428,0.07678281217813492,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L07/seeds/seed_004/full/scorecard.json,0.0
prior_strength,prior_0x,7,4,7,14.788751602172852,0.050699226558208466,0.07678281217813492,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L07/seeds/seed_004/full/scorecard.json,0.0
prior_strength,prior_0x,8,0,1,11.278379440307617,0.04936603084206581,0.07975221872329712,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L08/seeds/seed_000/full/scorecard.json,0.0
